0,1.5200000
1,0.0
2,2.0422857142857143
3,4.0845714285714285
4,6.126857142857142
5,8.169142857142857
6,10.211428571428572
7,12.253714285714285
8,14.296
9,16.338285714285714
10,18.38057142857143
11,20.422857142857143
12,22.465142857142858
13,24.50742857142857
14,26.549714285714284
15,28.592
16,32.166
17,32.166
18,32.166
19,32.166
20,32.166
21,32.166
22,32.166
23,32.166
24,32.166
25,32.166
26,25.017999999999997
27,25.017999999999997
28,25.017999999999997
29,25.017999999999997
30,25.017999999999997
31,25.017999999999997
32,25.017999999999997
33,25.017999999999997
34,25.017999999999997
35,25.017999999999997
36,12.509
37,12.509
38,12.509
39,12.509
40,12.509
41,12.509
42,12.509
43,12.509
44,12.509
45,12.509
46,12.509
47,15.457550000000001
48,18.406100000000002
49,21.354650000000003
50,24.303200000000004
51,27.251750000000005
52,30.200300000000006
53,33.14885000000001
54,36.09740000000001
55,39.045950000000005
56,41.99450000000001
57,44.943050000000014
58,47.89160000000001
59,50.84015000000001
60,53.78870000000001
61,56.73725000000002
62,59.685800000000015
63,62.63435000000001
64,65.58290000000002
65,68.53145000000002
66,71.48
67,71.48
68,71.48
69,71.48
70,71.48
71,71.48
72,71.48
73,71.48
74,71.48
75,71.48
76,71.48
77,71.48
78,71.48
79,71.48
80,71.48
81,68.44210000000001
82,65.40420000000002
83,62.366300000000024
84,59.32840000000003
85,56.29050000000004
86,53.252600000000044
87,50.21470000000005
88,47.17680000000006
89,44.13890000000006
90,41.10100000000007
91,38.06310000000008
92,35.02520000000008
93,31.98730000000009
94,28.949400000000097
95,25.911500000000103
96,22.87360000000011
97,19.835700000000116
98,16.797800000000123
99,13.75990000000013
100,13.75990000000013
101,13.965405000000123
102,14.170910000000116
103,14.37641500000011
104,14.581920000000103
105,14.787425000000097
106,14.99293000000009
107,15.198435000000083
108,15.403940000000077
109,15.60944500000007
110,15.814950000000064
111,16.020455000000055
112,16.22596000000005
113,16.431465000000046
114,16.636970000000037
115,16.84247500000003
116,17.047980000000024
117,17.25348500000002
118,17.45899000000001
119,17.664495000000002
120,17.664495000000002
121,17.820929465040233
122,17.97351199437495
123,18.11848549973955
124,18.252280252292476
125,18.37160178118655
126,18.47351199437495
127,18.55550152418837
128,18.615551516295156
129,18.65218334059514
130,18.664495000000002
131,18.65218334059514
132,18.615551516295156
133,18.55550152418837
134,18.47351199437495
135,18.37160178118655
136,18.252280252292476
137,18.11848549973955
138,17.97351199437495
139,17.820929465040233
140,17.664495000000002
141,17.50806053495977
142,17.355478005625056
143,17.210504500260456
144,17.07670974770753
145,16.957388218813456
146,16.855478005625056
147,16.773488475811636
148,16.71343848370485
149,16.676806659404864
150,16.664495000000002
151,16.676806659404864
152,16.71343848370485
153,16.773488475811636
154,16.855478005625056
155,16.957388218813456
156,17.07670974770753
157,17.210504500260456
158,17.355478005625056
159,17.50806053495977
160,17.50806053495977
161,17.972907508211783
162,18.437754481463795
163,18.902601454715807
164,19.36744842796782
165,19.83229540121983
166,20.297142374471843
167,20.761989347723855
168,21.226836320975867
169,21.69168329422788
170,22.15653026747989
171,22.621377240731903
172,23.086224213983915
173,23.551071187235927
174,24.01591816048794
175,24.48076513373995
176,24.945612106991963
177,25.410459080243974
178,25.875306053495986
179,26.340153026748
180,26.340153026748
181,26.49658749178823
182,26.649170021122945
183,26.794143526487545
184,26.92793827904047
185,27.047259807934545
186,27.149170021122945
187,27.231159550936365
188,27.291209543043152
189,27.327841367343137
190,27.340153026748
191,27.327841367343137
192,27.291209543043152
193,27.231159550936365
194,27.149170021122945
195,27.047259807934545
196,26.92793827904047
197,26.794143526487545
198,26.649170021122945
199,26.49658749178823
200,26.340153026748
201,26.183718561707767
202,26.031136032373052
203,25.88616252700845
204,25.752367774455525
205,25.633046245561452
206,25.531136032373052
207,25.449146502559632
208,25.389096510452845
209,25.35246468615286
210,25.340153026748
211,25.35246468615286
212,25.389096510452845
213,25.449146502559632
214,25.531136032373052
215,25.633046245561452
216,25.752367774455525
217,25.88616252700845
218,26.031136032373052
219,26.183718561707767
220,14.296000000000001
221,14.296000000000001
222,14.296000000000001
223,14.296000000000001
224,14.296000000000001
225,14.296000000000001
226,14.296000000000001
227,14.296000000000001
228,14.296000000000001
229,14.296000000000001
230,14.296000000000001
231,14.296000000000001
232,14.296000000000001
233,14.296000000000001
234,14.296000000000001
235,14.4747
236,14.6534
237,14.832099999999999
238,15.010799999999998
239,15.189499999999997
240,15.368199999999996
241,15.546899999999996
242,15.725599999999995
